39.427196709439158,-104.90268948487937,1845.387939453125,2014-10-04T20:33:44Z
39.42719679325819,-104.9026898201555,1845.387939453125,2014-10-04T20:33:45Z
39.42719679325819,-104.9026900716126,1845.86865234375,2014-10-04T20:33:46Z
39.427196877077222,-104.90269032306969,1845.387939453125,2014-10-04T20:33:47Z
39.427196877077222,-104.90269049070776,1845.387939453125,2014-10-04T20:33:48Z
39.427192099392414,-104.90269568748772,1844.9072265625,2014-10-04T20:33:49Z
39.427192099392414,-104.90269568748772,1844.9072265625,2014-10-04T20:33:50Z
39.427192015573382,-104.90269644185901,1844.9072265625,2014-10-04T20:33:51Z
39.427192099392414,-104.90269719623029,1844.426513671875,2014-10-04T20:33:52Z
39.427192183211446,-104.90269769914448,1844.9072265625,2014-10-04T20:33:53Z
39.427192434668541,-104.90269803442061,1844.9072265625,2014-10-04T20:33:54Z
39.427192602306604,-104.90269845351577,1844.9072265625,2014-10-04T20:33:55Z
39.4271928537637,-104.90269878879189,1844.9072265625,2014-10-04T20:33:56Z
39.427193189039826,-104.90269912406802,1844.9072265625,2014-10-04T20:33:57Z
39.427193440496922,-104.90269945934415,1844.9072265625,2014-10-04T20:33:58Z
39.427197463810444,-104.90269954316318,1844.9072265625,2014-10-04T20:33:59Z
39.427197463810444,-104.90269954316318,1845.387939453125,2014-10-04T20:34:00Z
39.427197547629476,-104.90269836969674,1845.387939453125,2014-10-04T20:34:01Z
39.427197631448507,-104.90269753150642,1845.86865234375,2014-10-04T20:34:02Z
39.427197715267539,-104.90269719623029,1845.387939453125,2014-10-04T20:34:03Z
39.427197966724634,-104.90269719623029,1845.86865234375,2014-10-04T20:34:04Z
39.427198134362698,-104.90269719623029,1845.86865234375,2014-10-04T20:34:05Z
39.427198302000761,-104.90269719623029,1845.86865234375,2014-10-04T20:34:06Z
39.427198553457856,-104.90269736386836,1845.86865234375,2014-10-04T20:34:07Z
39.427198972553015,-104.90269761532545,1845.387939453125,2014-10-04T20:34:08Z
39.427199307829142,-104.90269803442061,1844.426513671875,2014-10-04T20:34:09Z
39.427199894562364,-104.90269878879189,1844.426513671875,2014-10-04T20:34:10Z
39.427200397476554,-104.90269945934415,1843.946044921875,2014-10-04T20:34:11Z
39.427200900390744,-104.90270021371543,1843.946044921875,2014-10-04T20:34:12Z
39.427201319485903,-104.90270096808672,1844.426513671875,2014-10-04T20:34:13Z
39.427201738581061,-104.90270180627704,1844.9072265625,2014-10-04T20:34:14Z
39.427202073857188,-104.90270247682929,1844.9072265625,2014-10-04T20:34:15Z
39.427202241495252,-104.90270306356251,1844.9072265625,2014-10-04T20:34:16Z
39.427202409133315,-104.9027035664767,1845.387939453125,2014-10-04T20:34:17Z
39.427202576771379,-104.90270406939089,1845.387939453125,2014-10-04T20:34:18Z
39.42720266059041,-104.90270448848605,1845.387939453125,2014-10-04T20:34:19Z
39.427202744409442,-104.90270482376218,1845.387939453125,2014-10-04T20:34:20Z
39.427202744409442,-104.90270515903831,1845.387939453125,2014-10-04T20:34:21Z
39.427202828228474,-104.9027054104954,1845.387939453125,2014-10-04T20:34:22Z
39.427202828228474,-104.90270557813346,1845.387939453125,2014-10-04T20:34:23Z
39.427202828228474,-104.90270574577153,1845.387939453125,2014-10-04T20:34:24Z
39.427202828228474,-104.90270582959056,1845.387939453125,2014-10-04T20:34:25Z
39.427198050543666,-104.90269870497286,1845.86865234375,2014-10-04T20:34:26Z
39.427193440496922,-104.90269250236452,1845.86865234375,2014-10-04T20:34:27Z
39.427187070250511,-104.90268504247069,1845.86865234375,2014-10-04T20:34:28Z
39.427178520709276,-104.90267741493881,1845.86865234375,2014-10-04T20:34:29Z
39.427170557901263,-104.9026689492166,1845.86865234375,2014-10-04T20:34:30Z
39.427166031673551,-104.90266224369407,1845.86865234375,2014-10-04T20:34:31Z
39.427166199311614,-104.90266199223697,1845.86865234375,2014-10-04T20:34:32Z
39.427166199311614,-104.90266199223697,1845.86865234375,2014-10-04T20:34:33Z
39.427164439111948,-104.90267305634916,1845.86865234375,2014-10-04T20:34:34Z
39.42715723067522,-104.90268336609006,1845.387939453125,2014-10-04T20:34:35Z
39.427145579829812,-104.90269107744098,1845.387939453125,2014-10-04T20:34:36Z
39.427130492404103,-104.90269292145967,1844.9072265625,2014-10-04T20:34:37Z
39.427116243168712,-104.9026863835752,1844.9072265625,2014-10-04T20:34:38Z
39.427106268703938,-104.90267397835851,1844.9072265625,2014-10-04T20:34:39Z
39.427100820466876,-104.90266123786569,1844.9072265625,2014-10-04T20:34:40Z
39.427094366401434,-104.90264824591577,1844.9072265625,2014-10-04T20:34:41Z
39.427083805203438,-104.9026327393949,1844.9072265625,2014-10-04T20:34:42Z
39.427069891244173,-104.90261731669307,1844.9072265625,2014-10-04T20:34:43Z
39.427050445228815,-104.90261010825634,1844.9072265625,2014-10-04T20:34:44Z
39.427026808261871,-104.90261907689273,1844.9072265625,2014-10-04T20:34:45Z
39.42700769752264,-104.90264480933547,1844.9072265625,2014-10-04T20:34:46Z
39.426996381953359,-104.90268361754715,1843.946044921875,2014-10-04T20:34:47Z
39.426992023363709,-104.90273080766201,1843.946044921875,2014-10-04T20:34:48Z
39.426993867382407,-104.90278252400458,1843.946044921875,2014-10-04T20:34:49Z
39.427000489085913,-104.90283298306167,1843.46533203125,2014-10-04T20:34:50Z
39.427010463550687,-104.90287606604397,1842.984619140625,2014-10-04T20:34:51Z
39.427028317004442,-104.9029144551605,1842.984619140625,2014-10-04T20:34:52Z
39.427052373066545,-104.90294488146901,1842.504150390625,2014-10-04T20:34:53Z
